"Default","FACTU_0_CurrentTotalBalance","FACTU_0_CashBalance","FACTU_0_CreditLimit","FACTU_0_DelqCycle","FACTU_1_CurrentTotalBalance","FACTU_1_CashBalance","FACTU_1_CreditLimit","FACTU_1_DelqCycle","FACTU_2_CurrentTotalBalance","FACTU_2_CashBalance","FACTU_2_CreditLimit","FACTU_2_DelqCycle","FACTU_3_CurrentTotalBalance","FACTU_3_CashBalance","FACTU_3_CreditLimit","FACTU_3_DelqCycle","FACTU_4_CurrentTotalBalance","FACTU_4_CashBalance","FACTU_4_CreditLimit","FACTU_4_DelqCycle","FACTU_5_CurrentTotalBalance","FACTU_5_CashBalance","FACTU_5_CreditLimit","FACTU_5_DelqCycle","FACTU_6_CurrentTotalBalance","FACTU_6_CashBalance","FACTU_6_CreditLimit","FACTU_6_DelqCycle","FACTU_7_CurrentTotalBalance","FACTU_7_CashBalance","FACTU_7_CreditLimit","FACTU_7_DelqCycle","FACTU_8_CurrentTotalBalance","FACTU_8_CashBalance","FACTU_8_CreditLimit","FACTU_8_DelqCycle","FACTU_9_CurrentTotalBalance","FACTU_9_CashBalance","FACTU_9_CreditLimit","FACTU_9_DelqCycle"
0,6339,2211.41,6600,0,6415.87,2721.6,6600,0,6415.8,2975.34,6600,0,6285,3219.12,6600,0,5892.54,2929,6600,1,4162.3,1836,6600,0,6415.87,2721.6,6600,0,6415.87,2721.6,6600,0,6415.87,2721.6,6600,0,6415.87,2721.6,6600,0
1,18420.68,2832.04,19300,0,17544,3097.21,19300,0,17679.66,3352.65,19300,0,18817.05,3921.84,19300,0,17691,3982,19300,0,16863.6,3554,19300,0,17544,3097.21,19300,0,17544,3097.21,19300,0,17544,3097.21,19300,0,17544,3097.21,19300,0
0,204.75,0,18600,0,38.52,0,18600,0,271.44,0,18600,0,79.56,0,18600,0,95.55,0,18600,0,399.96,0,18600,0,38.52,0,18600,0,38.52,0,18600,0,38.52,0,18600,0,38.52,0,18600,0
0,7288.92,448.24,12300,0,7441.75,227.76,12300,0,7444.84,0,12300,0,8079.57,406.64,12300,0,7599,158,12300,0,7153,285.83,12300,0,7441.75,227.76,12300,0,7441.75,227.76,12300,0,7441.75,227.76,12300,0,7441.75,227.76,12300,0
0,6437.12,0,35200,0,809.99,0,35200,0,11958.92,0,35200,0,1042,0,35200,0,18058.39,0,35200,0,10469.66,0,35200,0,809.99,0,35200,0,809.99,0,35200,0,809.99,0,35200,0,809.99,0,35200,0
0,235.87,0,5100,0,153.52,0,5100,0,669.5,0,5100,0,193.92,0,5100,0,158.57,0,5100,0,0,0,5100,0,153.52,0,5100,0,153.52,0,5100,0,153.52,0,5100,0,153.52,0,5100,0
0,1411,0,21900,0,1805.18,0,21900,0,1926,0,21900,0,1845.9,0,21900,0,1953,0,21900,0,1553.46,0,21900,0,1805.18,0,21900,0,1805.18,0,21900,0,1805.18,0,21900,0,1805.18,0,21900,0
0,7420.4,0,7600,0,7406,0,7600,0,7460.96,0,7600,0,7077,0,7600,0,8056,0,7600,0,7217,0,7600,0,7406,0,7600,0,7406,0,7600,0,7406,0,7600,0,7406,0,7600,0
0,432.6,0,6100,0,136.35,0,6100,0,34,0,6100,0,1530.1,0,6100,0,897.73,0,6100,0,196,0,6100,0,136.35,0,6100,0,136.35,0,6100,0,136.35,0,6100,0,136.35,0,6100,0
0,2159.85,0,7200,0,6244.46,0,7200,0,842,0,7200,0,1784,0,7200,0,733.2,0,7200,0,1911.02,0,7200,0,6244.46,0,7200,0,6244.46,0,7200,0,6244.46,0,7200,0,6244.46,0,7200,0
0,8788.99,42.23,12200,0,8740.76,62.4,12200,0,7974.36,124.8,12200,0,7962.15,250.92,12200,0,7837.6,89.89,12200,0,7158.88,0,12200,0,8740.76,62.4,12200,0,8740.76,62.4,12200,0,8740.76,62.4,12200,0,8740.76,62.4,12200,0
1,2524.92,0,5000,2,2200.64,0,5000,1,1659.84,0,5000,0,1555.5,0,5000,0,1518.78,0,5000,0,571.2,0,5000,0,2200.64,0,5000,1,2200.64,0,5000,1,2200.64,0,5000,1,2200.64,0,5000,1
0,477.75,0,10100,0,1293.63,0,10100,0,1073.28,289,10100,0,9475.8,445.41,10100,0,8350.21,681,10100,0,7057,411.06,10100,0,1293.63,0,10100,0,1293.63,0,10100,0,1293.63,0,10100,0,1293.63,0,10100,0
0,5136.72,0,5300,0,5354.06,0,5300,0,5308.16,0,5300,0,5012,0,5300,0,5013.75,0,5300,0,5273.84,0,5300,0,5354.06,0,5300,0,5354.06,0,5300,0,5354.06,0,5300,0,5354.06,0,5300,0
0,6403.28,0,7800,0,6518.87,0,7800,0,6673.07,0,7800,0,7147.17,0,7800,0,7540,0,7800,0,7914,131,7800,1,6518.87,0,7800,0,6518.87,0,7800,0,6518.87,0,7800,0,6518.87,0,7800,0
0,5372.19,0,5600,0,5398.05,0,5600,0,5490.16,0,5600,0,5515.65,0,5600,0,5340,0,5600,0,5243.92,0,5600,0,5398.05,0,5600,0,5398.05,0,5600,0,5398.05,0,5600,0,5398.05,0,5600,0
0,1019.7,0,5200,0,1265.25,113.4,5200,0,806,55.62,5200,0,846.56,283.81,5200,0,623,208.06,5200,0,537.42,140.39,5200,0,1265.25,113.4,5200,0,1265.25,113.4,5200,0,1265.25,113.4,5200,0,1265.25,113.4,5200,0
0,1551.5,0,15200,0,1610.14,0,10200,0,1195.83,0,10200,0,1109.68,0,10200,0,638.56,0,10200,0,1021.85,0,10200,0,1610.14,0,10200,0,1610.14,0,10200,0,1610.14,0,10200,0,1610.14,0,10200,0
0,294.78,0,5600,0,579.82,0,5600,0,260.1,0,5600,0,4618,0,5600,0,715.05,0,5600,0,1163.9,0,5600,0,579.82,0,5600,0,579.82,0,5600,0,579.82,0,5600,0,579.82,0,5600,0
0,943.4,0,13400,0,249.47,0,13400,0,196.73,0,13400,0,15.45,0,13400,0,146.28,0,13400,0,784.31,0,13400,0,249.47,0,13400,0,249.47,0,13400,0,249.47,0,13400,0,249.47,0,13400,0
0,3044,0,7700,0,3152.83,0,7700,0,2137.86,0,7700,0,2331,125.84,7700,0,2030.13,0,7700,0,1763.84,0,7700,0,3152.83,0,7700,0,3152.83,0,7700,0,3152.83,0,7700,0,3152.83,0,7700,0
0,183.6,0,22200,0,341.32,0,22200,0,820.56,0,22200,0,0,0,22200,0,363,0,18200,0,585.48,0,18200,0,341.32,0,22200,0,341.32,0,22200,0,341.32,0,22200,0,341.32,0,22200,0
0,2069,572,8100,0,0,0,8100,0,1976.9,596.7,8100,0,147.68,60.6,8100,0,530,0,8100,0,524.27,0,8100,0,0,0,8100,0,0,0,8100,0,0,0,8100,0,0,0,8100,0
0,1374.02,480.42,8500,0,1196.74,300.56,8500,0,1138.27,769.08,8500,0,872.64,254.52,8500,0,907.92,0,8500,0,900.94,381.48,8500,0,1196.74,300.56,8500,0,1196.74,300.56,8500,0,1196.74,300.56,8500,0,1196.74,300.56,8500,0
0,452.4,0,9200,0,515.55,0,9200,0,315.12,0,9200,0,670.14,0,9200,0,1038.36,0,9200,0,591.71,0,9200,0,515.55,0,9200,0,515.55,0,9200,0,515.55,0,9200,0,515.55,0,9200,0
0,2050.73,0,20200,0,1716.14,0,20200,0,1413.47,0,20200,0,3209.94,0,20200,0,639.33,0,20200,0,1947.92,0,20200,0,1716.14,0,20200,0,1716.14,0,20200,0,1716.14,0,20200,0,1716.14,0,20200,0
0,4286.88,642.36,14300,0,4174.33,720.13,14300,0,3953.65,549.15,14300,0,3435,441,14300,0,3337.36,0,14300,0,4617.05,658,14300,0,4174.33,720.13,14300,0,4174.33,720.13,14300,0,4174.33,720.13,14300,0,4174.33,720.13,14300,0
0,449.45,0,18100,0,421.58,0,18100,0,206,0,18100,0,1437.88,0,18100,0,555.9,0,18100,0,167.48,0,18100,0,421.58,0,18100,0,421.58,0,18100,0,421.58,0,18100,0,421.58,0,18100,0
0,11141.55,0,21200,0,12231.25,0,21200,0,10713.04,0,21200,0,9422.4,0,21200,0,7038.69,0,21200,0,7672.97,0,21200,0,12231.25,0,21200,0,12231.25,0,21200,0,12231.25,0,21200,0,12231.25,0,21200,0
0,5645.56,0,18300,0,5070.42,0,18300,0,4686.9,0,18300,0,3685.34,0,18300,0,3152,0,18300,0,2065.94,0,18300,0,5070.42,0,18300,0,5070.42,0,18300,0,5070.42,0,18300,0,5070.42,0,18300,0
0,14411.69,0,15300,0,15840.37,0,15300,0,15649.82,0,15300,0,14504,0,15300,0,15817.36,98.8,15300,0,14392.56,0,15300,0,15840.37,0,15300,0,15840.37,0,15300,0,15840.37,0,15300,0,15840.37,0,15300,0
0,10907.58,0,15300,0,11349.49,953.7,15300,0,9949.68,1030,15300,0,7401,0,15300,0,7801,500,15300,0,7418.06,102,15300,0,11349.49,953.7,15300,0,11349.49,953.7,15300,0,11349.49,953.7,15300,0,11349.49,953.7,15300,0
0,342.16,0,5200,0,867.3,0,5200,0,3588.78,0,5200,0,318.15,0,5200,0,430.14,0,5200,0,613.11,0,5200,0,867.3,0,5200,0,867.3,0,5200,0,867.3,0,5200,0,867.3,0,5200,0
0,437.84,176.13,10100,0,0,0,10100,0,739.32,202.8,10100,0,94.16,0,10100,0,669,221,10100,0,448.33,0,10100,0,0,0,10100,0,0,0,10100,0,0,0,10100,0,0,0,10100,0
0,651.99,0,24100,0,364.64,0,24100,0,732.25,0,24100,0,3162.92,0,24100,0,1698.9,0,24100,0,1573.97,0,24100,0,364.64,0,24100,0,364.64,0,24100,0,364.64,0,24100,0,364.64,0,24100,0
0,6898.29,688.04,6500,1,5847.45,0,6500,0,5630,73,6500,0,6121.02,522.24,6500,0,6144.48,862.54,6500,0,6393.36,1156.05,6500,0,5847.45,0,6500,0,5847.45,0,6500,0,5847.45,0,6500,0,5847.45,0,6500,0
0,515,0,12100,0,291.2,0,12100,0,319.93,0,12100,0,100.7,0,12100,0,291.2,0,12100,0,75.26,0,12100,0,291.2,0,12100,0,291.2,0,12100,0,291.2,0,12100,0,291.2,0,12100,0
0,8360.51,0,21500,0,7588.01,0,21500,0,7601.26,0,21500,0,8131.26,0,21500,0,7868.64,0,21500,0,8405.8,0,21500,0,7588.01,0,21500,0,7588.01,0,21500,0,7588.01,0,21500,0,7588.01,0,21500,0
1,5052.06,0,5100,0,5230.16,0,5100,0,5573.63,17.85,5100,2,5110,18.72,5100,1,4967.18,0,5100,0,5041.85,0,5100,0,5230.16,0,5100,0,5230.16,0,5100,0,5230.16,0,5100,0,5230.16,0,5100,0
1,5125,0,5000,2,5316.96,0,5000,1,5129.4,0,5000,1,4990,0,5000,1,5182.34,0,5000,1,5137.07,0,5000,0,5316.96,0,5000,1,5316.96,0,5000,1,5316.96,0,5000,1,5316.96,0,5000,1
0,3413.3,0,10200,0,10282.65,10.3,10200,0,9401.08,1055.75,10200,0,10146.81,2068.48,10200,0,3050.25,260,7700,0,2709.24,344.41,7700,0,10282.65,10.3,10200,0,10282.65,10.3,10200,0,10282.65,10.3,10200,0,10282.65,10.3,10200,0
0,1747.94,0,23900,0,1967.3,0,18900,0,2019.15,53,18900,0,1474.72,26,18900,0,1536.12,0,18900,0,1429.64,0,18900,0,1967.3,0,18900,0,1967.3,0,18900,0,1967.3,0,18900,0,1967.3,0,18900,0
1,7151.88,0,7100,0,6809,0,7100,0,7158.9,0,7100,0,6876.84,0,7100,0,6804.18,222.6,7100,0,6724.86,703.97,7100,0,6809,0,7100,0,6809,0,7100,0,6809,0,7100,0,6809,0,7100,0
0,227.63,0,10100,0,229.5,0,10100,0,0,0,10100,0,56.65,0,10100,0,357.41,0,10100,0,0,0,10100,0,229.5,0,10100,0,229.5,0,10100,0,229.5,0,10100,0,229.5,0,10100,0
0,9398.28,0,15300,0,9702.18,0,15300,0,7802.25,0,15300,0,8133.38,0,15300,0,8115.95,0,15300,0,7786.39,0,15300,0,9702.18,0,15300,0,9702.18,0,15300,0,9702.18,0,15300,0,9702.18,0,15300,0
0,1510.62,0,14200,0,4566,1633.58,14200,1,1724.1,522.21,14200,0,1744.05,1050,14200,0,1185.24,0,14200,0,377.36,0,14200,0,4566,1633.58,14200,1,4566,1633.58,14200,1,4566,1633.58,14200,1,4566,1633.58,14200,1
1,4991.88,0,5200,0,5052.06,0,5200,0,5359.12,0,5200,0,5193.26,0,5200,0,5088,0,5200,0,3809.72,0,5200,0,5052.06,0,5200,0,5052.06,0,5200,0,5052.06,0,5200,0,5052.06,0,5200,0
1,0,0,24400,0,0,0,24400,0,14522.04,0,24400,0,6894,0,24400,0,5222.71,0,24400,0,8814,0,19400,0,0,0,24400,0,0,0,24400,0,0,0,24400,0,0,0,24400,0
0,861.35,130.2,5100,0,15367.15,0,15100,0,15327,104,15100,0,16076.75,304.5,15100,0,15174.54,140.76,15100,0,15585.44,283.81,15100,0,15367.15,0,15100,0,15367.15,0,15100,0,15367.15,0,15100,0,15367.15,0,15100,0
0,203.84,0,13100,0,312.9,0,13100,0,393.46,0,13100,0,523.64,0,13100,0,1143.83,0,13100,0,2638,0,13100,0,312.9,0,13100,0,312.9,0,13100,0,312.9,0,13100,0,312.9,0,13100,0
0,3679.26,174.42,5200,0,3053.23,213.2,5200,0,3014.81,235,5200,0,3004.04,319,5200,0,2876.79,377.4,5200,0,160.06,0,5200,0,3053.23,213.2,5200,0,3053.23,213.2,5200,0,3053.23,213.2,5200,0,3053.23,213.2,5200,0
1,13029.39,0,14200,0,13972.4,0,14200,0,13680.45,0,14200,0,13725.78,0,14200,0,13344,0,14200,0,13882.96,0,14200,0,13972.4,0,14200,0,13972.4,0,14200,0,13972.4,0,14200,0,13972.4,0,14200,0
0,0,0,5350,0,0,0,5350,0,0,0,5350,0,15.15,0,5350,0,0,0,5350,0,18.72,0,5350,0,0,0,5350,0,0,0,5350,0,0,0,5350,0,0,0,5350,0
0,629.16,0,14200,0,2414.91,0,14200,0,2429,0,14200,0,1236.92,0,14200,0,9203.12,3120,14200,0,2523.48,0,14200,0,2414.91,0,14200,0,2414.91,0,14200,0,2414.91,0,14200,0,2414.91,0,14200,0
0,1745.17,0,5300,0,3066.58,0,5300,1,2890.65,0,5300,0,99.96,0,5300,0,64.66,0,5300,0,3654.66,0,5300,0,3066.58,0,5300,1,3066.58,0,5300,1,3066.58,0,5300,1,3066.58,0,5300,1
0,838,0,5100,0,1000.91,0,5100,0,617.1,0,5100,0,892.32,0,5100,0,1022.79,0,5100,0,1485.71,0,16100,1,1000.91,0,5100,0,1000.91,0,5100,0,1000.91,0,5100,0,1000.91,0,5100,0
0,3625,0,18100,0,3806.64,0,18100,0,3582,0,18100,0,3692.55,0,18100,0,3294.53,0,18100,0,3145.62,0,18100,0,3806.64,0,18100,0,3806.64,0,18100,0,3806.64,0,18100,0,3806.64,0,18100,0
0,2022.48,0,5300,0,2243.28,0,5300,0,1369.68,0,5300,0,1139.55,0,5300,0,991,0,5300,0,1675.44,0,5300,0,2243.28,0,5300,0,2243.28,0,5300,0,2243.28,0,5300,0,2243.28,0,5300,0
1,6829.58,0,7800,0,5562.96,0,7800,0,7874.97,0,7800,1,7162.58,0,7800,0,5042.93,0,7800,0,3668.7,0,7800,0,5562.96,0,7800,0,5562.96,0,7800,0,5562.96,0,7800,0,5562.96,0,7800,0
0,1211.58,222.2,13300,0,131.58,0,13300,0,563.41,0,13300,0,506,0,13300,0,149.8,0,13300,0,12202,42,13300,0,131.58,0,13300,0,131.58,0,13300,0,131.58,0,13300,0,131.58,0,13300,0
1,10428.08,0,9900,0,10262.61,114.33,9900,0,10665.9,108.15,9900,0,10535.2,0,9900,0,10134,0,9900,0,10169,96.82,9900,0,10262.61,114.33,9900,0,10262.61,114.33,9900,0,10262.61,114.33,9900,0,10262.61,114.33,9900,0
0,4448.22,0,7400,0,3161.07,0,7400,0,2420,0,7400,0,3251.73,0,7400,0,2059.2,0,7400,0,555.44,0,7400,0,3161.07,0,7400,0,3161.07,0,7400,0,3161.07,0,7400,0,3161.07,0,7400,0
0,2665.64,0,13100,0,3198.3,0,13100,0,1650.36,0,13100,0,2946.78,0,13100,0,2304.75,0,13100,0,3029.52,0,13100,0,3198.3,0,13100,0,3198.3,0,13100,0,3198.3,0,13100,0,3198.3,0,13100,0
0,5006.4,0,9300,0,5141.85,0,9300,0,4888.38,0,9300,0,5115.6,0,9300,0,5556.52,0,9300,1,4460,0,9300,0,5141.85,0,9300,0,5141.85,0,9300,0,5141.85,0,9300,0,5141.85,0,9300,0
0,1123.12,0,8600,0,987.92,0,8600,0,2615.02,0,8600,0,533.28,0,8600,0,2623.95,0,8600,0,969.23,0,8600,0,987.92,0,8600,0,987.92,0,8600,0,987.92,0,8600,0,987.92,0,8600,0
1,7184.13,0,6800,2,6853.38,0,6800,1,6140.86,0,6800,0,5966.79,0,6800,0,5389.28,0,6800,0,4989,0,6800,0,6853.38,0,6800,1,6853.38,0,6800,1,6853.38,0,6800,1,6853.38,0,6800,1
0,7652.04,0,15700,0,6175.05,0,15700,0,5720.62,0,15700,0,4770.15,0,15700,0,3048.8,0,15700,0,3463.59,0,15700,0,6175.05,0,15700,0,6175.05,0,15700,0,6175.05,0,15700,0,6175.05,0,15700,0
1,884.89,0,800,1,762.55,0,800,0,813.2,0,800,0,741.6,0,800,0,769.6,0,800,0,825.74,0,800,0,762.55,0,800,0,762.55,0,800,0,762.55,0,800,0,762.55,0,800,0
0,488,0,6300,0,261.59,0,6300,0,261.45,0,6300,0,75.92,0,6300,0,174.3,0,6300,0,74.88,0,6300,0,261.59,0,6300,0,261.59,0,6300,0,261.59,0,6300,0,261.59,0,6300,0
0,4664.4,0,14200,0,3346,0,14200,0,2167.36,0,14200,0,899.19,0,14200,0,3672.9,0,14200,0,2068.5,0,14200,0,3346,0,14200,0,3346,0,14200,0,3346,0,14200,0,3346,0,14200,0
1,23346.78,2934.47,24400,1,22180.2,1669.5,24400,0,23050.65,2634.66,24400,0,25308.71,4576,24400,0,24715.88,5358.08,24400,0,24426.85,5742.88,24400,0,22180.2,1669.5,24400,0,22180.2,1669.5,24400,0,22180.2,1669.5,24400,0,22180.2,1669.5,24400,0
0,3777.28,0,6100,0,3517.08,0,6100,0,2651.25,0,6100,0,2379,0,6100,0,2424.22,0,6100,0,2236.6,0,6100,0,3517.08,0,6100,0,3517.08,0,6100,0,3517.08,0,6100,0,3517.08,0,6100,0
0,4075.76,0,17500,0,1506.75,0,17500,0,1589.12,0,17500,0,1393.59,0,17500,0,1587.72,0,17500,0,2176.38,0,17500,0,1506.75,0,17500,0,1506.75,0,17500,0,1506.75,0,17500,0,1506.75,0,17500,0
1,3802.05,1236,8600,0,3983.1,1224,8600,0,3677.44,2451.4,8600,0,1605.45,309,8600,0,3537.02,0,8600,0,3212.57,0,8600,0,3983.1,1224,8600,0,3983.1,1224,8600,0,3983.1,1224,8600,0,3983.1,1224,8600,0
0,13983.18,0,13500,1,13978.08,0,13500,1,14269.52,0,13500,0,13465,0,13500,0,13995.64,0,13500,0,14191.8,0,13500,0,13978.08,0,13500,1,13978.08,0,13500,1,13978.08,0,13500,1,13978.08,0,13500,1
0,3348.15,0,16200,0,2641.95,0,16200,0,3373.76,0,16200,0,3626.48,0,16200,0,2445.21,0,16200,0,5928.24,0,16200,0,2641.95,0,16200,0,2641.95,0,16200,0,2641.95,0,16200,0,2641.95,0,16200,0
0,1443.3,0,7500,0,109.2,0,7500,0,933.86,0,7500,0,737.48,0,7500,0,801.36,0,7500,0,741.3,0,7500,0,109.2,0,7500,0,109.2,0,7500,0,109.2,0,7500,0,109.2,0,7500,0
0,0,0,12200,0,0,0,12200,0,0,0,12200,0,0,0,12200,0,27,0,12200,0,8586.24,0,12200,0,0,0,12200,0,0,0,12200,0,0,0,12200,0,0,0,12200,0
0,4425.5,0,13200,0,1885.67,0,13200,0,1413,0,13200,0,3919.41,0,13200,0,4182,0,13200,0,1971.6,0,13200,0,1885.67,0,13200,0,1885.67,0,13200,0,1885.67,0,13200,0,1885.67,0,13200,0
0,0,0,5300,0,0,0,5300,0,0,0,5300,0,0,0,5300,0,156,0,5300,0,0,0,5300,0,0,0,5300,0,0,0,5300,0,0,0,5300,0,0,0,5300,0
0,8972.08,0,14100,0,9390.54,0,14100,0,9356.08,0,14100,0,9099.09,0,14100,0,8756.7,0,14100,0,8582,0,14100,0,9390.54,0,14100,0,9390.54,0,14100,0,9390.54,0,14100,0,9390.54,0,14100,0
0,64.05,0,5100,0,662.48,0,5100,0,447.2,0,5100,0,400.4,0,5100,0,1386.48,0,5100,0,2178.75,0,5100,1,662.48,0,5100,0,662.48,0,5100,0,662.48,0,5100,0,662.48,0,5100,0
0,106,0,12200,0,433.68,0,12200,0,771.68,0,12200,0,42.8,0,12200,0,488.22,0,12200,0,0,0,12200,0,433.68,0,12200,0,433.68,0,12200,0,433.68,0,12200,0,433.68,0,12200,0
0,3103.73,0,12700,0,3897,0,7700,0,3481.47,0,7700,0,3478.65,0,7700,0,3748.16,0,7700,1,3079,0,7700,0,3897,0,7700,0,3897,0,7700,0,3897,0,7700,0,3897,0,7700,0
0,9620.56,303,17300,0,8801.1,200,17300,0,8233.44,303,17300,0,7538,0,11600,0,6644,0,11600,0,6645.56,0,11600,0,8801.1,200,17300,0,8801.1,200,17300,0,8801.1,200,17300,0,8801.1,200,17300,0
0,13662.6,0,13100,0,13425.02,0,13100,0,13177.47,0,13100,0,13354.86,0,13100,0,13684.6,0,13100,0,12865.38,0,13100,0,13425.02,0,13100,0,13425.02,0,13100,0,13425.02,0,13100,0,13425.02,0,13100,0
0,935.34,0,5300,0,785.78,0,5300,0,446.42,0,5300,0,307.65,0,5300,0,499.8,0,5300,0,673.62,0,5300,0,785.78,0,5300,0,785.78,0,5300,0,785.78,0,5300,0,785.78,0,5300,0
0,5040.77,0,7200,0,4934.3,0,7200,0,4114.74,0,7200,0,4319.82,0,7200,0,2825.98,0,7200,1,1959.42,0,7200,0,4934.3,0,7200,0,4934.3,0,7200,0,4934.3,0,7200,0,4934.3,0,7200,0
0,260.76,0,6200,0,217.36,0,6200,0,746.55,0,6200,0,583,0,6200,0,588.83,0,6200,0,508.56,0,6200,0,217.36,0,6200,0,217.36,0,6200,0,217.36,0,6200,0,217.36,0,6200,0
0,10663.59,0,10600,0,10578.1,0,10600,0,10247,35.35,10600,0,10377,571.2,10600,0,10765.65,0,10600,0,11035.98,82.4,10600,0,10578.1,0,10600,0,10578.1,0,10600,0,10578.1,0,10600,0,10578.1,0,10600,0
0,2061.15,0,7200,0,1419,0,7200,0,1871.43,0,7200,0,2013.74,222,7200,0,2127.98,183.6,7200,0,1398.85,62.4,7200,0,1419,0,7200,0,1419,0,7200,0,1419,0,7200,0,1419,0,7200,0
0,1156.45,0,8700,0,954,0,8700,0,650,0,8700,0,1008,0,8700,0,86,0,8700,0,202,0,8700,0,954,0,8700,0,954,0,8700,0,954,0,8700,0,954,0,8700,0
1,7920.15,0,8200,0,7649.81,0,8200,0,7305,0,8200,0,6984.43,0,8200,0,5834.4,0,6200,0,6329.44,0,6200,0,7649.81,0,8200,0,7649.81,0,8200,0,7649.81,0,8200,0,7649.81,0,8200,0
0,6552.92,101,6600,0,5100.9,0,6600,0,6795,0,6600,0,7124.25,0,6600,0,6177.15,0,6600,0,5190.39,0,6600,0,5100.9,0,6600,0,5100.9,0,6600,0,5100.9,0,6600,0,5100.9,0,6600,0
0,903.08,0,12200,0,0,0,12200,0,823.62,0,12200,0,170.69,0,12200,0,2459.1,0,12200,0,687.01,0,12200,0,0,0,12200,0,0,0,12200,0,0,0,12200,0,0,0,12200,0
0,943,0,14300,0,653.12,0,14300,0,541,0,14300,0,663.32,0,14300,0,765.45,0,14300,0,155.82,0,14300,0,653.12,0,14300,0,653.12,0,14300,0,653.12,0,14300,0,653.12,0,14300,0
0,155,0,8600,0,147.68,0,8600,0,250.16,0,8600,0,724.39,0,8600,0,500.32,0,8600,0,277.44,0,8600,0,147.68,0,8600,0,147.68,0,8600,0,147.68,0,8600,0,147.68,0,8600,0
0,3.06,0,5300,0,1814.72,338.35,5300,0,1346.8,111,5300,0,990.82,124.63,5300,0,1007,0,5300,0,9,0,5300,0,1814.72,338.35,5300,0,1814.72,338.35,5300,0,1814.72,338.35,5300,0,1814.72,338.35,5300,0
0,5179.87,0,5200,0,5091.45,0,5200,0,4989.84,0,5200,0,5307.2,0,5200,0,5013.84,0,5200,0,5199.3,0,5200,0,5091.45,0,5200,0,5091.45,0,5200,0,5091.45,0,5200,0,5091.45,0,5200,0
0,2171.24,0,8500,0,1654.44,0,8500,0,1574.87,0,8500,0,891.31,0,8500,0,414.96,0,8500,0,17.51,0,8500,0,1654.44,0,8500,0,1654.44,0,8500,0,1654.44,0,8500,0,1654.44,0,8500,0
0,214.2,0,5300,0,622.65,0,5300,0,244.86,0,5300,0,212.16,0,5300,0,178.5,0,5300,0,109,0,5300,0,622.65,0,5300,0,622.65,0,5300,0,622.65,0,5300,0,622.65,0,5300,0
0,7292.05,0,15100,0,9017.65,289.87,15100,0,7266.65,665.04,15100,0,3933.95,14.28,15100,0,2409.24,0,15100,0,7262.4,0,15100,0,9017.65,289.87,15100,0,9017.65,289.87,15100,0,9017.65,289.87,15100,0,9017.65,289.87,15100,0
0,633,0,5300,0,782.08,0,5300,0,619.53,0,5300,0,188.24,0,5300,0,412.08,0,5300,0,1095.92,0,5300,0,782.08,0,5300,0,782.08,0,5300,0,782.08,0,5300,0,782.08,0,5300,0
0,740,0,14200,0,175.1,0,14200,0,647.92,0,14200,0,0,0,14200,0,157.04,0,14200,0,343.35,0,14200,0,175.1,0,14200,0,175.1,0,14200,0,175.1,0,14200,0,175.1,0,14200,0
0,2908.8,0,6600,0,2527.04,0,6600,0,610.05,0,6600,0,6231.7,0,6600,1,5527.38,0,6600,0,5832.57,0,6600,0,2527.04,0,6600,0,2527.04,0,6600,0,2527.04,0,6600,0,2527.04,0,6600,0
0,1189.32,0,5200,0,542.81,0,5200,0,813.02,0,5200,0,645.21,0,5200,0,561.56,0,5200,0,533.52,0,5200,0,542.81,0,5200,0,542.81,0,5200,0,542.81,0,5200,0,542.81,0,5200,0
0,0,0,13100,0,0,0,13100,0,705,0,13100,0,0,0,13100,0,561.56,0,13100,0,0,0,13100,0,0,0,13100,0,0,0,13100,0,0,0,13100,0,0,0,13100,0
0,0,0,5200,0,443.7,0,5200,0,580.92,0,5200,0,161.12,0,5200,0,175,0,5200,0,127.33,0,5200,0,443.7,0,5200,0,443.7,0,5200,0,443.7,0,5200,0,443.7,0,5200,0
0,11485.95,0,10900,0,11161.28,0,10900,0,11336.85,0,10900,0,10864.57,33.6,10900,0,11285.04,14.28,10900,1,10804.86,3.06,10900,0,11161.28,0,10900,0,11161.28,0,10900,0,11161.28,0,10900,0,11161.28,0,10900,0
1,9976.68,0,10200,0,9262.28,0,10200,0,8294.12,7.07,10200,0,8478.68,0,10200,0,8506.5,438,10200,0,7614,796.95,10200,0,9262.28,0,10200,0,9262.28,0,10200,0,9262.28,0,10200,0,9262.28,0,10200,0
0,9469.82,0,16000,0,9363.71,0,16000,0,10611.12,0,16000,0,8610.8,0,16000,0,8701.44,0,16000,0,11547.12,0,16000,0,9363.71,0,16000,0,9363.71,0,16000,0,9363.71,0,16000,0,9363.71,0,16000,0
0,8239.92,246,12100,0,5488.62,263.16,12100,0,2483.52,51,12100,0,8663,4.08,12100,0,11025.04,1342.09,12100,1,10447.5,1329.06,12100,0,5488.62,263.16,12100,0,5488.62,263.16,12100,0,5488.62,263.16,12100,0,5488.62,263.16,12100,0
0,505.73,0,5200,0,1573.52,0,5200,0,1576.22,0,5200,0,40,0,5200,0,800.7,0,5200,0,1184.56,0,5200,0,1573.52,0,5200,0,1573.52,0,5200,0,1573.52,0,5200,0,1573.52,0,5200,0
